"STATISTIC","Statistic Label","TLIST(A1)","Year","C02076V03371","Age Group","C03788V04538","NUTS 3 Region","C02199V02655","Sex","UNIT","VALUE"
"PEA26C01","Persons","2024","2024","245","5 - 9 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","29576"
"PEA26C01","Persons","2024","2024","245","5 - 9 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","15038"
"PEA26C01","Persons","2024","2024","245","5 - 9 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","14538"
"PEA26C01","Persons","2024","2024","245","5 - 9 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","47420"
"PEA26C01","Persons","2024","2024","245","5 - 9 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","24333"
"PEA26C01","Persons","2024","2024","245","5 - 9 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","23087"
"PEA26C01","Persons","2024","2024","245","5 - 9 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","31670"
"PEA26C01","Persons","2024","2024","245","5 - 9 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","16135"
"PEA26C01","Persons","2024","2024","245","5 - 9 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","15535"
"PEA26C01","Persons","2024","2024","245","5 - 9 years","IE0","Ireland","-","Both sexes","Number","338288"
"PEA26C01","Persons","2024","2024","245","5 - 9 years","IE0","Ireland","1","Male","Number","173143"
"PEA26C01","Persons","2024","2024","245","5 - 9 years","IE0","Ireland","2","Female","Number","165145"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","34094"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","17596"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","16498"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","100316"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","51385"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","48931"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","61354"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","31418"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","29936"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","25017"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","12874"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","12143"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","36912"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","18914"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","17998"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","34296"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","17428"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","16868"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","53593"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","27317"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","26276"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","35242"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","18152"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","17090"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","IE0","Ireland","-","Both sexes","Number","380824"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","IE0","Ireland","1","Male","Number","195084"
"PEA26C01","Persons","2024","2024","265","10 - 14 years","IE0","Ireland","2","Female","Number","185740"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","30561"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","16064"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","14497"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","88407"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","45105"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","43302"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","58046"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","29902"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","28144"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","24115"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","12370"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","11745"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","36144"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","18591"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","17553"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","34256"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","18305"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","15951"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","51133"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","25825"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","25308"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","32936"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","17619"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","15317"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","IE0","Ireland","-","Both sexes","Number","355598"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","IE0","Ireland","1","Male","Number","183781"
"PEA26C01","Persons","2024","2024","300","15 - 19 years","IE0","Ireland","2","Female","Number","171817"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","24237"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","12697"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","11540"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","88891"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","44899"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","43992"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","48975"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","25544"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","23431"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","20021"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","10128"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","9893"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","32248"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","16240"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","16008"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","29089"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","15553"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","13536"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","46058"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","23227"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","22831"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","30065"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","15579"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","14486"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","IE0","Ireland","-","Both sexes","Number","319584"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","IE0","Ireland","1","Male","Number","163867"
"PEA26C01","Persons","2024","2024","365","20 - 24 years","IE0","Ireland","2","Female","Number","155717"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","21701"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","11122"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","10579"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","110960"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","55175"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","55785"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","40362"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","20676"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","19686"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","17881"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","9060"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","8821"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","30319"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","15025"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","15294"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","24298"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","12365"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","11933"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","43653"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","22080"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","21573"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","27006"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","13593"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","13413"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","IE0","Ireland","-","Both sexes","Number","316180"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","IE0","Ireland","1","Male","Number","159096"
"PEA26C01","Persons","2024","2024","410","25 - 29 years","IE0","Ireland","2","Female","Number","157084"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","23079"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","11184"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","11895"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","123318"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","60709"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","62609"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","42261"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","20562"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","21699"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","18884"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","9031"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","9853"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","30290"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","14437"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","15853"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","25731"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","12508"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","13223"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","45778"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","22273"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","23505"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","28770"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","13878"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","14892"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","IE0","Ireland","-","Both sexes","Number","338111"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","IE0","Ireland","1","Male","Number","164582"
"PEA26C01","Persons","2024","2024","440","30 - 34 years","IE0","Ireland","2","Female","Number","173529"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","28120"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","13289"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","14831"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","126978"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","61790"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","65188"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","53470"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","25474"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","27996"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","23075"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","10842"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","12233"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","35220"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","16551"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","18669"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","30313"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","14155"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","16158"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","52484"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","24950"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","27534"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","33614"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","15736"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","17878"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","IE0","Ireland","-","Both sexes","Number","383274"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","IE0","Ireland","1","Male","Number","182787"
"PEA26C01","Persons","2024","2024","460","35 - 39 years","IE0","Ireland","2","Female","Number","200487"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","32513"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","15585"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","16928"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","131865"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","64824"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","67041"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","64572"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","31283"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","33289"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","26931"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","12793"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","14138"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","40533"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","19123"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","21410"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","35340"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","16896"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","18444"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","60626"
